"type","positie","resumptiepatroon","subj_sub","subj_main","verb_sub","verb_main","vframe_main","vframe_sub","tense_sub","tense_main","function","middenveld_1","ben_sub","word_sub","heb_sub","kan_sub","mag_sub","moet_sub","wil_sub","ga_sub","zal_sub","blijf_sub","kom_sub","laat_sub","word_main","kan_main","zal_main","ben_main","heb_main","ga_main","wil_main","blijf_main","moet_main","mag_main","_main","kom_main","hoef_main","laat_main","zin","remarks"
"v1-lex","P1","R","een persoon","een sensibilisatie","ben","vind_plaats","ninv(np_ld_transitive_part_np_ld_transitive(in))","copula","tgw","tgw","voorwaardelijk","subj",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Is een persoon allergisch voor het voedingsmiddel , dan vindt bij het eerste contact een sensibilisatie plaats",
"v1-lex","P1","R","een pion","hij","plaats","neem_terug","np_ld_pp","transitive","tgw","tgw","voorwaardelijk","subj",1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,"Is een pion eenmaal geplaatst , dan kan hij enkel nog teruggenomen worden",
"v1-lex","P1","R","een ring","een volgende","zink_af","plaats","ninv(transitive_part_transitive(op))","ninv(transitive_part_transitive(af))","tgw","tgw","voorwaardelijk","subj",1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,"Is een ring nagenoeg in de bodem afgezonken , dan wordt er een volgende bovenop geplaatst",
"v1-lex","P1","R","een riolering met natuurlijk verval","mechanische riolering","ben","pas_toe","pred_np","copula","tgw","tgw","voorwaardelijk","subj",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,"Is een riolering met natuurlijk verval niet mogelijk of in ieder geval onpraktisch of ondoelmatig , dan wordt "" mechanische riolering "" toegepast",
"v1-lex","P1","R","een soort","ze","ben","sterf_uit","copula","copula","tgw","tgw","voorwaardelijk","subj",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Is een soort niet in staat een barrire te nemen dan sterft ze uit","vreemd"
"v1-lex","P1","R","een spreker","het","ben","ben","pred_np","copula","tgw","tgw","voorwaardelijk","subj",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Is een spreker niet zelf in beeld , dan is het wat gemakkelijker",
"v1-lex","P1","R","een stortgoot","het onderste gedeelte","ben","breng","part_transitive(op)","copula","tgw","tgw","voorwaardelijk","subj",0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,"Is een stortgoot niet in gebruik , dan kan het onderste gedeelte in loodrechte stand worden gebracht , zodat de goot niet buiten het vaartuig uitsteekt",
"v1-lex","P1","R","een tekst","dat","ben","heet","copula","copula","tgw","tgw","voorwaardelijk","subj",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Is een tekst ' gewoon ' , dus niet cursief en niet vet , dan heet dat Romein",
"v1-lex","P1","R","een van de uitgangen","het geheel","ben","ben","copula","copula","tgw","tgw","voorwaardelijk","subj",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Is een van de uitgangen laag , dan is het geheel laag",
"v1-lex","P1","R","een ven","het geutrofieerd","ben","raak","part_intransitive(op)","intransitive","tgw","tgw","voorwaardelijk","subj",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,"Is een ven door ontginning van heide in landbouwgebied achtergebleven of in contact gekomen met water uit landbouwgebieden , dan kan het geutrofieerd raken",
"v1-lex","P1","R","een waterstofatoom","de binding","ben","word","intransitive","intransitive","tgw","tgw","voorwaardelijk","subj",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Is een waterstofatoom verbonden aan een atoom met een zeer grote elektronegativiteit , zoals F , O of N ( zelfs C in sommige gevallen ) dan wordt de binding sterk polair",
"v1-lex","P1","R","een weg","de afstand tussen de rijbanen in werkelijkheid","ben","ben","ld_pp","intransitive","tgw","tgw","voorwaardelijk","subj",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Is een weg met twee rijbanen ( of een fietspad ) getoond , dan is de afstand tussen de rijbanen in werkelijkheid minder dan de kaart aangeeft",
"v1-lex","P1","R","een zaak in juridische zin","eerstgenoemde zaak","ben","ben","transitive","copula","tgw","tgw","voorwaardelijk","subj",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Is een zaak in juridische zin een bestanddeel van een andere zaak , dan is eerstgenoemde zaak een onlosmakelijk deel van de tweede zaak",
"v1-lex","P1","R","hun vertrouwen","ze","win","ben","transitive","transitive","tgw","tgw","voorwaardelijk","adjunct",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Is eenmaal hun vertrouwen gewonnen , dan zijn ze dankbaar en prettig gezelschap","?!"
"v1-lex","P1","R",4,"tien slagen","gebied","maak","copula","transitive","tgw","tgw","voorwaardelijk","adjunct",1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,"Is er bijvoorbeeld 4 geboden , dan moeten er dus tien slagen worden gemaakt met schoppen als troef",
"v1-lex","P1","R","voldoende licht","men","ben","zie","ninv(transitive_part_transitive(af))","intransitive","tgw","tgw","voorwaardelijk","adjunct",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Is er buiten voldoende licht , dan ziet men op de muur tegenover het gaatje een beeld van de buitenwereld",
"v1-lex","P1","R","geen winnaar","de winnaar","ben","stel_vast","np_ld_pp","intransitive","tgw","tgw","voorwaardelijk","adjunct",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,"Is er daarna nog geen winnaar , dan wordt de winnaar op een andere manier vastgesteld",
"v1-lex","P1","R","een diagnose","dit naast verdriet","ben","geef","fixed([subj(sprake)_pc(van)]_no_passive)","intransitive","tgw","tgw","voorwaardelijk","adjunct",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Is er dan uiteindelijk een diagnose , dan geeft dit naast verdriet vaak ook opluchting",
"v1-lex","P1","R","dubbelspoor","een overloopwissel","ben","ben","ninv(transitive_part_transitive(uit))","intransitive","tgw","tgw","voorwaardelijk","subj",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Is er dubbelspoor , dan is een overloopwissel voldoende om op het andere spoor te komen",
"v1-lex","P1","R","een verdraaiing van 0.001 graad","ze","ben","heet","part_intransitive(plaats)","copula","tgw","tgw","voorwaardelijk","adjunct",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"is er echter een verdraaiing van 0.001 graad mogelijk dan heten ze NC gestuurde tafels",
"v1-lex","P1","R","een aantrekkelijke vrouw of man","iemand","ben","denk","intransitive","ld_pp","tgw","tgw","voorwaardelijk","subj",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Is er een aantrekkelijke vrouw of man in de buurt , dan denkt iemand al snel verliefd te zijn",
"v1-lex","P1","R","een duidelijke knopvormige verdikking","het","ben","ben","part_transitive(toe)","intransitive","tgw","tgw","voorwaardelijk","subj",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Is er een duidelijke knopvormige verdikking dan is het een mannetje",
"v1-lex","P1","R","een horizontale rand","de output","ben","word","ninv(fixed([nonp_pred]_no_passive)_part_fixed(uit_[nonp_pred]_no_passive))","ld_pp","tgw","tgw","voorwaardelijk","subj",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Is er een horizontale rand boven de huidige pixel , dan wordt de output formula_23",
"v1-lex","P1","R","een nieuwe troef","alle eerder gedraaide troeven","zoek","ruil_om","np_ld_pp","transitive","tgw","tgw","voorwaardelijk","subj",1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,"Is er een nieuwe troef gezocht , dan kunnen alle eerder gedraaide troeven worden omgeruild",
"v1-lex","P1","R","een onderbreking van 26","men","ben","begin","pc_pp(van)","intransitive","tgw","tgw","voorwaardelijk","subj",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Is er een onderbreking van 26 weken of langer tussen de twee fases dan begint men opnieuw in fase 1",
"v1-lex","P1","R","een probleem met een auto","de vergunning voor dat type","ben","trek_in","copula","intransitive","tgw","tgw","voorwaardelijk","subj",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,"Is er een probleem met een auto , dat wordt ' de vergunning voor dat type ' ingetrokken",
"v1-lex","P1","R","een school","hij","ben","stuur","transitive","copula","tgw","tgw","voorwaardelijk","subj",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Is er een school in het zicht , dan stuurt hij de boot erheen",
"v1-lex","P1","R","een verdenking op een verminderde productie van een hormoon","de functietest","ben","bouw_op","transitive","intransitive","tgw","tgw","voorwaardelijk","subj",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,"Is er een verdenking op een verminderde productie van een hormoon dan zal de functietest zo zijn opgebouwd dat er een stof wordt toegediend die in gezonde mensen de hormoonproductie zal stimuleren",
"v1-lex","P1","R","een zeer brede middenberm","een geleiderail in de middenberm","ben","vind","transitive","intransitive","tgw","tgw","voorwaardelijk","subj",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,"Is er een zeer brede middenberm , zoals bij de A1 op de Veluwe , dan wordt een geleiderail in de middenberm evenmin nodig gevonden",
"v1-lex","P1","R","een vermoeden van de diagnose","een genetisch onderzoek","ben","ben","ninv(als_pred_np_part_als_pred_np(op))","intransitive","tgw","tgw","voorwaardelijk","adjunct",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Is er eenmaal een vermoeden van de diagnose , dan is een genetisch onderzoek nodig om dit te bevestigen of juist uit te sluiten",
"v1-lex","P1","R","geen andere oorzaak","men","ben","noem","transitive","te_passive","tgw","tgw","voorwaardelijk","subj",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"is er geen andere oorzaak voor te vinden dan noemt men het de ziekte van Raynaud/primaire Raynaud",
"v1-lex","P1","R","geen basis- of indexregister","men","ben","geef_op","ninv(intransitive_part_intransitive(plaats))","copula","tgw","tgw","voorwaardelijk","subj",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Is er geen basis- of indexregister nodig , dan geeft men dus 0 op",
"v1-lex","P1","R","geen enkele reglementaire zet","het","ben","ben","so_pp_np","copula","tgw","tgw","voorwaardelijk","subj",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"is er geen enkele reglementaire zet voorhanden , dan is het "" pat "" en remise",
"v1-lex","P1","R","geen fructose","de kans groot dat de zaadleiders verstopt zijn","ben","ben","ninv(transitive_part_transitive(om))","copula","tgw","tgw","voorwaardelijk","subj",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Is er geen fructose aanwezig in het sperma , dan is de kans groot dat de zaadleiders verstopt zijn",
"v1-lex","P1","R","geen hemoglobine","deze kleurreactie","ben","treed_op","copula","copula","tgw","tgw","voorwaardelijk","subj",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Is er geen hemoglobine aanwezig dan treedt deze kleurreactie niet op",
"v1-lex","P1","R","geen label","geen dubbele punt","ben","ben","pc_pp(van)","intransitive","tgw","tgw","voorwaardelijk","subj",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Is er geen label , dan is er ook geen dubbele punt",
"v1-lex","P1","R","geen label","een spatie ( of een reeks opeenvolgende spaties","ben","sta","pc_pp(van)","intransitive","tgw","tgw","voorwaardelijk","subj",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,"Is er geen label , dan moet er een spatie ( of een reeks opeenvolgende spaties ) aan het begin staan","??"
"v1-lex","P1","R","geen letter","de munt in Griekenland zelf","ben","sla","ninv(np_ld_transitive_part_np_ld_transitive(uit))","copula","tgw","tgw","voorwaardelijk","subj",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,"Is er geen letter aanwezig , dan is de munt in Griekenland zelf geslagen",
"v1-lex","P1","R","geen minnelijke regeling","de eigenaar of huurder van het ingesloten erf","ben","start","fixed([{[acc(genoegen)_pc(met)]}]_norm_passive)","copula","tgw","tgw","voorwaardelijk","subj",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,"Is er geen minnelijke regeling met die andere eigenaars mogelijk , dan moet de eigenaar of huurder van het ingesloten erf een procedure starten voor de vrederechter om een uitweg te vragen",
"v1-lex","P1","R","geen of te weinig stress","het prestatieniveau","ben","ben","transitive","intransitive","tgw","tgw","voorwaardelijk","subj",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Is er geen of te weinig stress dan is het prestatieniveau laag",
"v1-lex","P1","R","geen orkestbak","de ruimte","ben","dek_af","ninv(transitive_part_transitive(in))","copula","tgw","tgw","voorwaardelijk","subj",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,"Is er geen orkestbak nodig , dan wordt de ruimte afgedekt",
"v1-lex","P1","R","geen sleutel in het slot","de sleutelpinnetjes","ben","duw","pc_pp(van)","intransitive","tgw","tgw","voorwaardelijk","subj",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,"Is er geen sleutel in het slot , dan worden de sleutelpinnetjes door de sluitpinnetjes naar het midden van de cilinder geduwd",
"v1-lex","P1","R","geen sprake van een gezagsverhouding","geen sprake","ben","ben","pc_pp(van)","intransitive","tgw","tgw","voorwaardelijk","subj",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,"Is er geen sprake van een gezagsverhouding dan kan er geen sprake zijn van loon uit dienstbetrekking",
"v1-lex","P1","R","geen thermiek","de propeller","ben","klap_uit","part_intransitive(plaats)","te_passive","tgw","tgw","voorwaardelijk","subj",0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,"is er geen thermiek in de buurt te vinden , dan kan de propeller weer worden uitgeklapt om een eindje verderop het opnieuw te proberen",
"v1-lex","P1","R","geen verweerschrift","geen zitting","dien_in","vind_plaats","fixed([[in_bescherming]_acc]_norm_passive)","ninv(transitive_part_transitive(in))","tgw","tgw","voorwaardelijk","subj",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Is er geen verweerschrift ingediend , dan vindt er in beginsel geen zitting plaats",
"v1-lex","P1","R","geen water","de waterklok","ben","werk","copula","intransitive","tgw","tgw","voorwaardelijk","subj",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Is er geen water dan werkt de waterklok niet",
"v1-lex","P1","R","grotere kracht","men","ben","pas_toe","intransitive","copula","tgw","tgw","voorwaardelijk","subj",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Is er grotere kracht nodig , dan past men blokken met meer schijven toe , tot wel drie",
"v1-lex","P1","R","koorts","de test","ben","pak_uit","intransitive","intransitive","tgw","tgw","voorwaardelijk","adjunct",1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,"Is er in de afgelopen 3 maanden koorts geweest , dan kan de test negatief uitpakken",
"v1-lex","P1","R","een syntaxis","dat","vermeld","werk","copula","transitive","tgw","tgw","voorwaardelijk","subj",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Is er maar een syntaxis vermeld , dat werkt de instructie niet op de 8080",
"v1-lex","P1","R","minder dan 20% vruchtensap of vruchtenpuree","we","ben","spreek","copula","copula","tgw","tgw","voorwaardelijk","subj",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Is er minder dan 20% vruchtensap of vruchtenpuree in het ijs verwerkt dan spreken we van waterijs met vruchtensap",
"v1-lex","P1","R","n kern","de tweede kern","ben","ben","copula","copula","tgw","tgw","voorwaardelijk","subj",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"is er n kern kapot , dan is de tweede kern ook onbruikbaar",
"v1-lex","P1","R","een gelijke stand","een extra end","ben","speel","pred_np","intransitive","tgw","tgw","voorwaardelijk","adjunct",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,"Is er na 10 ends een gelijke stand , dan wordt er een extra end gespeeld",
"v1-lex","P1","R","een gelijke stand","een extra end","ben","speel","pred_np","intransitive","tgw","tgw","voorwaardelijk","adjunct",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,"Is er na 10 ends een gelijke stand , dan wordt er een extra end gespeeld",
"v1-lex","P1","R","geen winnaar","penaltys","ben","neem","intransitive","copula","tgw","tgw","voorwaardelijk","adjunct",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,"Is er na de verlenging nog altijd geen winnaar bekend , dan worden er penalty's genomen",
"v1-lex","P1","R","meer dan een token in een plaats","die plaats","ben","vat_op","part_ld_pp(terug)","intransitive","tgw","tgw","voorwaardelijk","subj",0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,"Is er nooit meer dan een token in een plaats , dan kan die plaats opgevat worden als een "" voorwaarde "" die al dan niet vervuld is",
"v1-lex","P1","R","onvoldoende actief om de boedel- en vervolgens de faillissementsschulden geheel te voldoen","deze schulden","ben","voldoe","intransitive","intransitive","tgw","tgw","voorwaardelijk","subj",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,"Is er onvoldoende actief om de boedel- en vervolgens de faillissementsschulden geheel te voldoen , dan worden deze schulden voldaan met inachtneming van deze regels",
"v1-lex","P1","R","onzekerheid over de oorzaak","een psychofysiologisch onderzoek in een speciaal daartoe uitgerust laboratorium","ben","vind_plaats","pc_pp(van)","intransitive","tgw","tgw","voorwaardelijk","subj",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,"Is er onzekerheid over de oorzaak dan kan het beste een psychofysiologisch onderzoek in een speciaal daartoe uitgerust laboratorium plaatsvinden door middel van meting van de reactie van de penis bij het kijken naar erotisch materiaal",
"v1-lex","P1","R","een streven naar samenklinkende maar zelfstandige langere melodielijnen ( polyfonie","de naam  Westcoast","ben","geef","part_pc_pp(mee_van)","intransitive","tgw","tgw","voorwaardelijk","adjunct",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,"Is er ook een streven naar samenklinkende maar zelfstandige langere melodielijnen ( polyfonie ) , dan wordt daar eerder de naam ' Westcoast ' aan gegeven",
"v1-lex","P1","R","een vast deel","wat","ben","reken_om","pc_pp(van)","intransitive","tgw","tgw","voorwaardelijk","adjunct",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,"Is er ook nog een vast deel , dan moet er wat omgerekend worden",
"v1-lex","P1","R","slechts een ophopingspunt","de rij convergent met het ophopingspunt","ben","ben","ninv(transitive_part_transitive(uit))","intransitive","tgw","tgw","voorwaardelijk","subj",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Is er slechts een ophopingspunt , dan is de rij convergent met het ophopingspunt als limiet",
"v1-lex","P1","R","specifiek sprake van ontsteking van het colon","men","ben","spreek","intransitive","intransitive","tgw","tgw","voorwaardelijk","adjunct",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Is er specifiek sprake van ontsteking van het colon dan spreekt men bij voorkeur van colitis",
"v1-lex","P1","R","sprake van een belangrijke gevel","we","ben","spreek","ninv(intransitive_part_intransitive(weg))","intransitive","tgw","tgw","voorwaardelijk","subj",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Is er sprake van een belangrijke gevel dan spreken we van een faade",
"v1-lex","P1","R","sprake van een blow","welke de blow out boring diep ondergronds snijden","ben","voer_uit","transitive","copula","tgw","tgw","voorwaardelijk","subj",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,"Is er sprake van een blow out , dan wordt op enige afstand daarvan een of meerdere nieuwe boringen uitgevoerd welke de blow out boring diep ondergronds snijden",
"v1-lex","P1","R","sprake","genoegen","ben","neem","vp","pc_pp(van)","tgw","tgw","voorwaardelijk","subj",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,"Is er sprake van een niet-lineair systeem , dan moet wellicht genoegen genomen worden met de beschrijving van een beperkt werkingsgebied waarbinnen een lineaire benadering verantwoord is",
"v1-lex","P1","R","sprake","alleen de meest rechtse rijstrook","ben","verbreed","part_ld_pp(over)","pc_pp(van)","tgw","tgw","voorwaardelijk","subj",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,"Is er sprake van meerdere rijstroken , dan wordt meestal alleen de meest rechtse rijstrook verbreed",
"v1-lex","P1","R","sprake","hij","ben","stel_in","part_ld_pp(op)","fixed([subj(sprake)_pc(van)]_no_passive)","tgw","tgw","voorwaardelijk","subj",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,"is er sprake van schade bij de dwalende , dan zal hij ook een vordering tot schadevergoeding moeten instellen wegens een toerekenbare onrechtmatige daad",
"v1-lex","P1","R","sprake van een ontsteking van de maag ( gekenmerkt door misselijkheid en overgeven","men","ben","spreek","ninv(transitive_part_transitive(af))","intransitive","tgw","tgw","voorwaardelijk","adjunct",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Is er tegelijkertijd ook sprake van een ontsteking van de maag ( gekenmerkt door misselijkheid en overgeven ) dan spreekt men van gastro-enteritis",
"v1-lex","P1","R","een vergoeding","men","ben","spreek","np_ld_pp","copula","tgw","tgw","voorwaardelijk","adjunct",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Is er wel een vergoeding verschuldigd , dan spreekt men van huur",
"v1-lex","P1","R","een verweerschrift","een zitting achter gesloten deuren","dien_in","vind_plaats","copula","ninv(transitive_part_transitive(in))","tgw","tgw","voorwaardelijk","adjunct",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Is er wel een verweerschrift ingediend , dan vindt er een zitting achter gesloten deuren plaats",
"v1-lex","P1","R","een haan","de hen die helemaal onderaan in de pikorde staat","ben","neem","pc_pp(van)","intransitive","tgw","tgw","voorwaardelijk","adjunct",0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,"is er wl een haan , dan zal de hen die helemaal onderaan in de pikorde staat vaak wat extra door hem in bescherming genomen worden",
